Location code,0-4,05-Sep,Oct-14, 15-19,20-24,25-29,30-34,35-39,40-44,45-49,50-54,55-59,60-64,65-69,70-74,75+,Total,0-4.1,5-9.1,10-14.1, 15-19.1,20-24.1,25-29.1,30-34.1,35-39.1,40-44.1,45-49.1,50-54.1,55-59.1,60-64.1,65-69.1,70-74.1,75+.1,Total.1,0-4.2,5-9.2,10-14.2, 15-19.2,20-24.2,25-29.2,30-34.2,35-39.2,40-44.2,45-49.2,50-54.2,55-59.2,60-64.2,65-69.2,70-74.2,75+.2,Total.2
4,0.345843435,0.255953272,0.255348785,0.278867121,0.281422188,0.372099186,0.470895092,0.534092075,0.598653301,0.671706767,0.695397628,0.686894295,0.652424433,0.557031682,0.22659553,0.208448175,0.370162191,0.320904614,0.223957789,0.217825486,0.238147204,0.246371474,0.332692656,0.436141052,0.518926348,0.594571554,0.68367133,0.718081287,0.715398696,0.712597638,0.601937515,0.264520085,0.23759757,0.346356038,0.372065706,0.289560125,0.294514751,0.321873734,0.318456992,0.414456256,0.509185524,0.55048471,0.603134173,0.658794282,0.671541086,0.657317258,0.592735656,0.51478704,0.195706081,0.184875836,0.395254852
8,5.535308339,3.998114041,3.089141145,2.389314469,1.845364256,1.49515191,1.689859059,1.365306355,1.175660612,0.733685612,0.566821402,0.418511585,0.4317303,0.445810701,0.489216883,1.337778972,1.696087289,5.587773208,4.049833584,3.01643341,2.400723041,2.038782013,1.482403706,1.608050035,1.315934611,1.224043428,0.777434466,0.494892886,0.285847507,0.312623404,0.389478357,0.385187445,1.040993789,1.70053676,5.478335048,3.941269324,3.173189408,2.376337292,1.640806617,1.509486462,1.788905233,1.42405271,1.127731224,0.694775334,0.633354585,0.545267888,0.54567396,0.499012793,0.587179027,1.601031359,1.691475253
12,0.202399357,0.143874898,0.229261407,0.463244048,0.64220156,0.664768075,0.659411291,0.603126244,0.669867476,0.817878986,0.924591296,1.055419141,1.133966967,0.969121763,1.010860046,0.974671034,0.570973876,0.215068635,0.154565318,0.248346452,0.485085033,0.659688771,0.675989274,0.670618688,0.624644164,0.69850849,0.830577508,0.935095545,1.115792894,1.213979102,1.071796103,1.147568783,1.174553562,0.596475333,0.189182705,0.132726107,0.209389517,0.440505154,0.62397366,0.653227514,0.6480384,0.58138843,0.641066163,0.805247051,0.914172328,0.995209527,1.051700571,0.862253642,0.875841865,0.79883392,0.544935795
16,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,42.77044042,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
20,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,58.98401605,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
24,0.813562855,0.717551395,0.620933073,0.83390941,1.746013795,3.03234493,3.922564029,4.348114374,4.592261938,4.739288751,5.141435852,4.481908502,4.628315573,5.071579218,4.737592524,4.506201916,1.997287918,0.652434023,0.556021936,0.47101558,0.632310935,1.393795011,2.795051631,4.288264561,5.209117625,5.624354446,5.857321171,6.39620155,5.407892047,5.410297228,5.415975268,5.402422102,5.333019651,2.038027486,0.977610927,0.881139784,0.769746723,1.032240311,2.090000514,3.2621816,3.571644622,3.528909414,3.619191394,3.702007875,3.991987304,3.588726283,3.918744039,4.756383435,4.1988602,3.963526132,1.957393614
28,3.290278722,4.496402878,14.74904608,20.53027081,30.21506795,40.98427888,42.34361732,46.17245304,44.41873916,39.58813364,38.24091778,39.88065639,37.54830399,29.12850812,24.990004,20.0983405,30.0077608,3.351206434,4.580152672,14.92017417,20.90934606,27.09694278,36.3985726,37.18518519,41.01633394,40.0436273,37.22397476,36.56220323,39.62670495,37.9787725,29.78453739,25.45141874,18.98648649,27.75603461,3.227586207,4.41011236,14.57405758,20.14326648,33.39552239,45.53376906,47.06041723,50.75228372,48.20609657,41.57392687,39.6978022,40.09855251,37.17382577,28.55561704,24.58893871,21.0259301,32.10880594
31,0.912287163,0.867029188,1.139180861,1.405285632,1.733212631,1.937163008,2.117663558,2.650624011,3.540172085,3.726090581,3.169390038,2.589993978,3.030089451,4.48684202,8.412315261,10.66200129,2.48765802,0.976372967,0.905623162,1.168806182,1.397464587,1.676067815,1.868294241,2.05854304,2.564158551,3.473144172,3.731784333,3.207929987,2.60663661,3.017375923,4.258922908,8.472609099,12.21338381,2.389240431,0.840566985,0.822645356,1.104962144,1.414311453,1.796523029,2.00785196,2.175530953,2.736858915,3.60542924,3.720830096,3.13481138,2.575132194,3.04111732,4.673981228,8.367746142,9.738991604,2.58588463
32,1.758365981,2.627218539,2.909990988,3.672605538,5.810685482,7.612444461,7.84985146,6.68254745,5.13123236,5.235300206,5.385642371,5.157005269,4.819419737,4.888848632,6.36146701,7.345032583,5.048542478,1.772855892,2.625336862,2.880100217,3.543750278,5.491116661,7.244382355,7.27532398,6.184105368,4.767296641,4.902489226,5.030589894,4.984686957,4.810361832,5.036801828,6.697289229,7.966733967,4.818930402,1.743321196,2.629170951,2.940984949,3.805910137,6.139226885,7.986870207,8.423862632,7.17406584,5.482759608,5.548208483,5.712607093,5.311408303,4.827311487,4.766151649,6.105120743,6.996831271,5.267267621
36,5.688003943,6.703605941,12.27301571,28.09825081,41.58555797,41.68402694,33.94216142,34.81241077,35.82569283,32.15484673,34.08514532,35.26869243,34.34663869,34.38569079,37.5544477,35.98440934,30.14076811,5.727820091,6.77684162,12.44021282,28.52760539,42.3646055,39.77630111,33.40378997,34.63857611,35.36158881,31.92898443,33.99394486,34.6555903,34.38199137,35.48130879,39.20453684,37.45898021,30.02047072,5.645967535,6.626444896,12.09705783,27.64862997,40.77878741,43.67611323,34.48266651,34.98630185,36.28527402,32.37689655,34.17398244,35.87033942,34.31280301,33.34051936,35.98806737,34.79099768,30.26010104
40,4.112984921,9.513257718,11.09858012,13.84309304,21.98891031,26.93219434,31.0831853,29.14105309,29.2903812,26.41838385,21.09699023,16.9661614,15.96856256,16.81468521,13.70676278,11.42637122,19.29942041,4.11001719,9.486990673,11.13782308,14.47512676,22.25168179,26.50176565,30.57686645,28.31965012,27.79902826,24.86595372,21.27837649,17.16276763,15.3883444,16.15339674,13.10952988,11.23209642,19.1093254,4.116123819,9.541306669,11.05670518,13.16878821,21.70712831,27.38821932,31.60825751,29.97895747,30.79866025,27.96085604,20.91506571,16.76948768,16.52339827,17.41166741,14.21543889,11.55771162,19.48422814
44,5.553502808,6.05490786,7.231649251,8.648698542,10.64903272,16.12239961,25.69694806,27.07164201,24.58570548,20.49863412,18.6906019,17.32127003,18.98316652,21.73729529,23.20827621,23.67254551,16.16867727,5.951352907,6.037072313,6.884219937,8.629002349,10.13877258,14.34779984,26.13751264,28.89824024,26.59212813,22.74774775,20.37891269,19.41102532,20.90246355,24.48674879,27.54727632,30.40695016,16.83002517,5.133657351,6.073719187,7.579634131,8.668218574,11.15746811,17.90366556,25.26642671,25.41052046,22.73361227,18.45595513,17.16434582,15.46144626,17.39717491,19.46670777,19.77678571,18.94365067,15.54351859
48,38.735262,9.45939808,3.175764357,8.033655414,23.57336067,47.54123524,80.00381652,86.65714606,75.53916081,78.50048416,71.4635919,65.86175365,51.3054078,41.44135745,23.30717284,6.413282971,55.01312601,39.12979783,9.250807651,3.351180283,7.746667491,27.27393214,53.37872445,80.26872639,88.11103614,84.29388126,87.46187364,88.86559067,91.02605434,62.28666474,46.99816132,22.9604299,6.841146265,63.0853614,38.33214834,9.695994416,3.002926037,8.378753345,18.54481836,35.07256947,79.20723132,82.36498451,56.67666518,59.69424203,40.47749538,31.4242169,33.91548328,33.66879123,23.74922151,6.026083046,40.23496571
50,1.329554858,1.186184701,1.098740443,0.628489541,1.218303344,1.685964849,1.609769435,1.397539986,1.363413045,1.782126749,1.59667999,1.163394573,1.13974592,1.155501551,0.800285428,0.669085389,1.28448353,1.316044536,1.189146868,1.121073208,0.631914008,1.181728828,1.694493025,1.684107887,1.532040955,1.431956669,1.924176958,1.641205891,1.176837443,1.132910739,1.137345438,0.818213304,0.745843889,1.313943935,1.343667068,1.18309463,1.075422638,0.624900622,1.256076628,1.677448914,1.537614783,1.267320502,1.296298419,1.639751347,1.549678037,1.148874733,1.147362457,1.176196915,0.781474813,0.599358107,1.254361477
51,0.915667823,1.050160844,2.440880208,4.172996944,5.483379321,6.034152659,5.792485525,4.968702748,4.454311461,7.63511141,9.174604147,6.752324497,7.542076608,12.11002048,16.04045386,22.14689518,6.423691143,0.911172288,1.03921931,2.364762768,3.858337626,5.026526198,5.520099238,5.25486033,4.75829979,3.981358955,6.818772484,8.616354881,6.42997056,6.780607155,11.63540445,16.47828145,20.10138996,5.60252327,0.920662383,1.062566722,2.52795333,4.535244681,5.991384468,6.506077786,6.273897776,5.146131448,4.850077994,8.304005738,9.597863312,6.993105019,8.110023475,12.44770556,15.74771994,23.29234098,7.152910473
52,4.093915344,3.619821913,6.702000342,9.949907725,14.80100165,16.70476899,16.03778797,14.70851075,15.61901723,15.60479692,15.71683219,13.79242402,12.70226537,11.34836693,10.95971066,7.858024106,12.13379221,4.397606037,3.873015873,6.309537151,9.664512158,14.42499214,15.82863825,15.05268996,13.99611818,14.19739696,13.79770209,14.01958697,12.63091082,11.49882904,9.971181556,9.88690259,7.001470422,11.26513474,3.779930051,3.358257904,7.108070501,10.25168149,15.18959913,17.58136567,17.0151882,15.38619346,16.98664441,17.28007608,17.27370374,14.80457227,13.73,12.52934635,11.87763384,8.47707022,12.94853898
56,4.034858195,8.202376504,10.39005524,12.88410099,18.03263484,23.39538402,27.0000469,26.91230691,26.15472227,24.16058461,20.49410931,17.56653292,16.1300273,14.29880641,12.93039212,10.66380914,17.30410222,4.022173126,8.163029072,10.31450472,13.18636593,17.68967498,21.73834769,25.30784748,25.98527307,25.69800331,24.10654913,20.80962228,17.4592627,16.06771753,14.43624525,13.11808118,10.74417085,17.13195696,4.048328734,8.244407899,10.47017596,12.56467703,18.39469901,25.1265352,28.71204115,27.83799608,26.62550495,24.21723499,20.16650182,17.67634269,16.19141911,14.17014064,12.76511485,10.61032339,17.4732746
60,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,31.69752541,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
64,1.125988568,1.51678957,1.525738346,2.341890148,4.237767131,14.51155608,14.57909612,11.60840494,10.88612631,10.23672099,9.023930037,7.301463415,4.149650284,3.146427427,1.952328681,1.742160279,6.948051611,1.395434803,1.915806195,1.849759115,3.407303371,7.394028192,22.42806374,24.23918587,18.85057471,16.94120175,15.88413922,13.89866488,10.80582022,5.758037074,4.113140837,2.390939597,2.083136959,11.10105904,0.847349643,1.104990491,1.191898765,1.230588925,0.639364092,4.7554463,3.065566652,2.905797608,3.320059063,3.49252399,3.389721074,3.375806719,2.377663773,1.994382022,1.392359871,1.336027843,2.237189683
68,1.596711596,1.500481728,1.418417725,1.350243339,1.433172892,1.648799963,1.650046788,1.410914999,1.272374735,1.365920015,1.33739247,1.297422028,1.153808401,0.993454592,0.895581973,0.68404526,1.405984685,1.595804371,1.515128876,1.427029033,1.288277828,1.45849966,1.709351432,1.76015218,1.541845644,1.407085832,1.508774408,1.48271985,1.464811205,1.329090343,1.103280789,0.972070482,0.727198962,1.467407327,1.597660193,1.485185423,1.409434713,1.414715845,1.40702367,1.586783865,1.538436639,1.279313801,1.138170558,1.225073804,1.195427264,1.135698396,0.987418102,0.891704799,0.826369467,0.650088758,1.344107749
70,1.064883606,0.815026118,0.724453763,0.869512528,1.079715777,1.76693176,1.675254754,1.436363636,1.597351485,1.487650649,1.225047333,0.834684799,0.743903094,0.655462791,0.799704381,0.643514524,1.098568496,1.1414262,0.870307372,0.764188615,0.875889854,1.009421868,1.563606817,1.451263538,1.287529244,1.460670137,1.361708784,1.15750672,0.813639931,0.691780881,0.62235667,0.789808098,0.705865744,1.050660117,0.983459299,0.756642842,0.682659542,0.8628789,1.154665978,1.981165211,1.91030923,1.590465617,1.737534975,1.617214529,1.290906452,0.854005693,0.79150457,0.684577519,0.807275323,0.604976514,1.144542547
72,1.486523779,1.465778543,1.739356179,2.631427241,4.910179641,6.666029411,7.767441364,7.682845315,7.643803455,8.250848669,8.545615192,7.201099266,5.673182703,4.926271974,4.684221214,4.408485698,4.689012917,1.571110756,1.493929523,1.782805793,2.627334093,5.106378839,7.391833012,9.291315778,10.04575532,10.28766667,10.89777948,10.86227098,9.85661179,7.936239482,6.656972047,5.617887482,6.05875153,5.514621644,1.399846531,1.437003405,1.694929159,2.635617176,4.710392582,5.950299264,6.364121292,5.606559453,5.361115972,5.934673367,6.513257797,5.226297359,4.162668623,3.718184894,4.001640497,3.462617759,3.91340062
76,0.38322379,0.503115468,0.509876498,0.400228043,0.390862923,0.541173817,0.587465281,0.538858453,0.508865381,0.498054699,0.438316291,0.395533127,0.392272669,0.522190751,0.698739354,1.218547412,0.507955872,0.388323763,0.521498117,0.522891009,0.408854145,0.386803057,0.535610248,0.647865694,0.63144933,0.610277489,0.637106515,0.529320283,0.462325559,0.428528151,0.644428222,0.881195715,1.418023059,0.558123838,0.377882756,0.483888347,0.496320837,0.391289358,0.395027834,0.546813659,0.527096835,0.447766508,0.410668379,0.366023483,0.353893619,0.335116967,0.360484364,0.419337463,0.553693346,1.087765864,0.459499018
84,2.309486386,2.961717538,3.479222044,6.285599578,12.45265753,19.66664839,24.73600598,26.75648269,29.28215138,28.98148591,26.69755735,24.92846675,27.5215311,27.05051602,26.33990835,20.18592297,15.60355213,1.911433575,2.538563694,3.028423773,5.661695017,11.92758797,18.43952036,24.33537832,28.2488862,31.91297283,32.02614379,28.73456071,26.82552954,28.78378378,30.06430868,30.28549383,21.95963887,15.78167586,2.718257027,3.395870454,3.947015606,6.91709583,12.97450712,20.87481639,25.11698572,25.3810286,26.84922358,26.13604813,24.73311608,23.02530407,26.28083491,23.95374449,22.12608158,18.41126461,15.42729911
90,0.139594401,0.15266519,0.166262644,0.157066568,0.175424215,0.316710928,0.586730503,0.753023503,0.744135886,0.721975934,0.811190038,0.866454246,0.916201117,0.952580341,0.880257091,0.670351641,0.366877379,0.137427286,0.15004689,0.164744646,0.160247555,0.179324231,0.323834197,0.624733778,0.86333965,0.899250624,0.888437619,1.011422094,1.09265247,1.125259106,1.159114858,1.060382916,0.59538576,0.405139981,0.141894998,0.155455373,0.167882063,0.153664303,0.171180116,0.309106438,0.549348231,0.650525801,0.597640891,0.556187587,0.608626621,0.639013453,0.704542048,0.74875208,0.717703349,0.737924866,0.327294915
92,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,73.30092271,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
96,8.963753473,5.354208113,4.209652177,8.547742413,28.88636364,44.03988868,44.69992921,34.2545606,27.00056117,25.28504774,26.82552158,27.5855864,30.50738974,39.19837556,59.41072291,39.02224824,25.59162299,9.032734433,5.511811024,4.189390183,8.777483596,28.83472057,46.94669179,48.89961105,38.84017247,32.70863367,29.73249789,29.90627863,26.57342657,33.39757397,41.50507027,65.6620386,41.96267309,27.93419887,8.891050584,5.185979971,4.231200158,8.304371685,28.94358606,40.85106383,39.91587213,28.93286855,20.67884809,20.6026007,23.65770596,28.68683073,27.45965332,36.92604276,53.74462861,36.23931624,23.06552144
100,8.878265597,7.011691598,2.839619765,2.036679904,2.397926984,2.75707517,2.488566859,2.432291841,2.036419134,1.832849441,1.929703074,2.20418922,2.131402232,1.845181355,1.373999058,1.679816539,2.653298688,8.959057635,7.100499376,2.879307538,2.129345776,2.617787531,3.013964736,2.614075918,2.429221538,2.099156923,1.897578786,1.990149095,2.033461139,1.607984853,1.522283824,1.412325962,1.734995907,2.714336564,8.792770973,6.917793151,2.79769171,1.937768451,2.162225743,2.482295819,2.354966683,2.435629175,1.969826074,1.764616517,1.868177468,2.369490913,2.595907618,2.099841677,1.347174736,1.648322024,2.595679631
104,0.078384299,0.07585251,0.075783217,0.082504411,0.123134828,0.171909166,0.186300629,0.199074231,0.199655052,0.194018182,0.17212065,0.163925911,0.152470411,0.162572231,0.208797078,0.162451444,0.14050044,0.0715547,0.069553152,0.068524713,0.066676113,0.118063355,0.195348404,0.22804541,0.256886757,0.272900134,0.264976711,0.228577194,0.206005325,0.166513589,0.184305565,0.218482417,0.143459413,0.159792892,0.08535038,0.082237833,0.083101885,0.098395482,0.128151274,0.149132181,0.146607261,0.143967523,0.132262501,0.130928071,0.123787521,0.129626537,0.141678746,0.147240825,0.20198623,0.173716507,0.122555819
108,1.967047092,1.601885399,1.390848339,1.560974648,2.384802018,3.451319452,3.950665529,4.603704518,6.001723733,7.845424306,7.33944601,6.23336463,5.119453925,5.078068527,6.66335086,6.991265964,2.8994479,1.676852191,1.38511382,1.220609512,1.438522854,2.447547059,3.898680937,4.45483377,4.99416243,6.292545697,8.213739601,7.744172445,6.310482756,5.152059878,5.159746875,7.167871486,8.313370896,2.883541044,2.263237638,1.821920889,1.56229001,1.683624629,2.322596909,3.012175212,3.457125672,4.220893422,5.721209243,7.513844949,6.993675855,6.165712622,5.090237745,5.006118287,6.263218244,6.113996597,2.915112995
112,1.439828067,2.394585367,2.961323508,3.49618035,9.109177572,12.50026827,12.59288834,11.31080098,10.88088062,12.26338164,16.13666295,15.48589242,15.81949194,14.6529763,23.3172194,15.62438948,11.29276908,1.440158616,2.353539105,3.028744752,3.581830304,9.232507502,12.40587423,12.04200415,10.37250999,10.4455245,12.20001525,16.06092513,15.27676287,16.07454515,13.93059305,27.02874497,26.42799934,11.10871178,1.439489364,2.43821357,2.890315265,3.405628748,8.978846005,12.59914438,13.17097979,12.26268381,11.30220315,12.32107435,16.20249968,15.66107862,15.62849261,15.11513811,21.15874338,11.98613716,11.45311423
116,0.060990108,0.106930196,0.144168846,0.242548748,0.408687789,0.705845785,0.964232602,0.587571376,1.202267032,0.80280433,0.704673168,0.628263134,0.706254865,0.597097922,0.577658449,0.642254813,0.474556718,0.058526133,0.105817143,0.148858651,0.248993792,0.409269363,0.719133827,1.084819175,0.686537636,1.46912784,0.94534168,0.828264072,0.755902239,0.966019637,0.767882018,0.745239696,0.856682471,0.523496452,0.063554704,0.108087961,0.139254371,0.236054305,0.408091315,0.692053502,0.850634417,0.494970424,0.968047252,0.674394798,0.596854759,0.521407745,0.540274872,0.484554539,0.467482263,0.510690357,0.427871196
120,0.820686041,1.82064663,2.133419914,1.988026258,1.888885859,2.13098013,2.36831329,2.732381041,3.311489443,3.932525612,4.19074213,4.349722712,4.074928639,3.690647781,2.887400434,3.156105116,2.181918057,0.826201667,1.611937285,2.409923792,1.96623091,1.766403406,2.007293284,2.238639172,2.584863922,3.134663039,3.737755041,4.030237868,4.256739165,5.049226091,4.63313292,3.773866031,4.419441181,2.156001981,0.815062312,2.033121124,1.852699355,2.010064758,2.012156346,2.2549259,2.498043448,2.88019752,3.488828889,4.126510892,4.348026796,4.438180493,3.185695762,2.872866838,2.169038379,2.254176322,2.207850317
124,4.122155482,9.36262665,11.18779063,13.35349106,14.37391394,16.18372521,21.03325318,25.02307435,27.63778316,30.22244245,31.75045802,23.78612466,22.84617171,26.03787871,27.56734657,28.72389827,21.32714089,4.110488038,9.258276378,11.13918934,13.53716426,14.31073311,15.20199836,19.03505892,22.72477631,25.94606251,28.97069862,30.45338627,22.75948128,22.00528685,25.93973441,26.80401556,30.47360699,20.43735117,4.13440759,9.471917882,11.2386725,13.16107094,14.43999321,17.19901519,23.03990586,27.30666775,29.30923583,31.46997496,33.05664528,24.81470114,23.6791613,26.13109391,28.28283592,27.42438231,22.20392774
132,0.471770777,0.575794069,0.64246959,1.221258489,2.624077983,3.42288864,3.262711058,3.479553253,4.93237201,6.259872262,7.174248723,5.40719488,5.462566498,2.737476047,2.473050095,1.281816517,2.839629632,0.459813794,0.560172132,0.640453363,1.240512528,2.70802139,3.591108445,3.238019688,3.26675764,4.501403379,5.895909353,7.781882429,6.154141104,5.854169786,2.298594064,2.528445006,1.408450704,2.860807475,0.484053558,0.591874141,0.644523527,1.201903355,2.537194474,3.244872863,3.290322581,3.718127028,5.413880835,6.680986594,6.583365873,4.769696474,5.163136806,3.041062056,2.445220705,1.222625286,2.818279993
136,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,44.49482654,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
140,1.05778322,0.750824171,0.747729091,0.85491265,1.573209658,2.571531749,3.276836974,3.652412046,3.959048473,4.105223495,4.06652768,3.938513233,3.767571707,3.722443079,3.805227544,4.345505832,1.833340097,0.97832368,0.727855593,0.747081991,0.860814865,1.599947054,2.676902761,3.493342753,3.949167538,4.345657667,4.581379247,4.75,4.807812175,4.68971262,4.671568428,5.053912813,6.442658875,1.936348652,1.138520442,0.774049165,0.748380964,0.84899492,1.546389614,2.466037366,3.059838446,3.356750452,3.582830026,3.649790084,3.434334393,3.183794217,3.028549812,3.024783517,2.968805388,3.226686411,1.732094221
144,0.219524093,0.178146038,0.216941663,0.256824781,0.282418826,0.258425864,0.219020309,0.175793028,0.151137963,0.154569645,0.13300174,0.109652844,0.091841792,0.101409503,0.136507792,0.224900362,0.18798641,0.219108123,0.179544748,0.219648539,0.262456132,0.302737425,0.299898304,0.265209432,0.214040091,0.183799127,0.183416983,0.147679094,0.11660333,0.096275465,0.105572658,0.14475395,0.263062015,0.206440785,0.219954465,0.176709602,0.21421121,0.251215909,0.262366774,0.220189054,0.179535184,0.142623224,0.121071476,0.127264979,0.119136372,0.103336855,0.088054984,0.097992371,0.13030587,0.201085528,0.170986656
148,1.509502855,1.609522805,1.69620281,2.016820767,3.283944459,5.064326753,6.39817775,6.746393625,6.885286211,7.473492516,7.696065039,7.361092103,5.553248822,4.670619054,4.850067746,4.288842509,3.333122487,1.347401266,1.43065315,1.384103915,1.491986186,3.13735425,4.332112583,5.641428027,6.928681806,7.604627369,6.15191196,6.730022619,5.875859122,7.619941857,6.271671761,5.269843714,3.947291929,3.043205202,1.673897265,1.789639032,2.009643941,2.543322886,3.431290612,5.797378543,7.157280909,6.563132567,6.161692221,8.78442145,8.625928152,8.734156379,3.725790743,3.326027842,4.487945806,4.558749215,3.622140346
152,2.777952252,5.423839678,5.122527582,5.332644293,13.36095214,18.4115698,18.12887779,14.87271566,11.37266482,8.014219793,5.7280822,4.193461056,3.015375156,2.26328247,1.833135787,1.859305691,8.605341153,2.739499206,5.282371959,5.00185656,5.187355426,13.16011212,18.82257819,19.00266538,15.60262222,11.50389355,7.810599283,5.320501729,3.744752278,2.648349274,2.029549691,1.80969703,2.118583512,8.806515484,2.817854594,5.57034083,5.247429782,5.482844351,13.56796795,17.9873941,17.22673055,14.12754062,11.24105059,8.214186388,6.119871983,4.614108675,3.34862617,2.466609071,1.852550796,1.693143271,8.409665509
156,0.074832809,0.060672034,0.064472141,0.082231566,0.095933638,0.096565938,0.075517149,0.096324906,0.09372402,0.067185915,0.054057105,0.055843352,0.058171323,0.050402047,0.057982604,0.054906898,0.072233574,0.087575826,0.070692785,0.074774107,0.093730326,0.105701134,0.10427996,0.084568438,0.113112137,0.114752963,0.084808174,0.069777677,0.071353873,0.072792848,0.06428159,0.076433491,0.080458475,0.086414399,0.060482157,0.049187136,0.052465989,0.068969328,0.084878543,0.088012437,0.06586325,0.078642434,0.071663622,0.04880995,0.038014735,0.039959046,0.04342841,0.036926901,0.0411783,0.035727984,0.057300885
158,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
170,5.763172922,5.9434755,4.083273848,3.909508098,5.885966329,5.844547456,4.749030457,3.82683645,2.649522708,2.044711752,1.460598632,1.068443928,0.929952791,0.825623714,0.767912054,1.518128227,3.744663923,5.670111779,5.83983389,4.002500521,3.616125367,5.557143162,5.843513759,4.886445672,3.977628945,2.801759452,2.185369325,1.546815455,1.151074611,1.065391596,0.992392821,0.967545217,1.876776658,3.817296952,5.860710231,6.051922563,4.16763208,4.215200361,6.225625294,5.845602115,4.611111989,3.680242785,2.508059909,1.920264363,1.383708753,0.995044124,0.815189241,0.684672727,0.602665518,1.255316073,3.674593564
174,0.246137902,0.366249014,0.613714151,0.92418966,1.445086705,1.912579808,2.12184511,2.416862176,2.97723703,3.158905146,3.185437998,3.035494641,2.891525037,2.887312325,3.079076277,1.809253037,1.436990783,0.216171538,0.315060946,0.518244929,0.799648506,1.289635882,1.732919942,1.9245693,2.287654048,2.938432836,3.26200721,3.43866171,3.386347391,3.285663633,3.235962918,3.537949803,2.286585366,1.377854477,0.277250598,0.419298433,0.71252727,1.052822654,1.60536995,2.097265303,2.323880977,2.548488949,3.016449074,3.055701065,2.934936351,2.696163152,2.523972225,2.576112412,2.683689422,1.458052939,1.497185236
175,9.443428128,11.31201266,14.34215046,25.46736856,45.63539908,72.19525207,77.60601995,79.3599697,77.02161729,79.35442116,74.88038278,61.69632606,53.10841547,53.75976563,56.61538462,36.98850575,40.88514844,9.63493278,11.09749304,12.99486079,21.33102392,37.13513084,63.38956541,77.01026804,82.45639535,75.63869887,77.50560359,79.41176471,68.22594881,59.14396887,59.53930896,59.86062718,42.03268641,38.46853361,9.246344207,11.53272957,15.72714078,29.71346509,54.31797871,80.24300592,78.06926586,76.98315296,78.28753994,81.24284546,70.49636286,55.47772485,47.37620103,48.2610767,53.48993289,32.85953177,43.22341945
178,3.078012407,2.869118456,3.449504158,5.014424915,7.325302824,9.997386895,11.50377449,11.61143397,12.37666939,11.91403832,11.69420132,12.0171612,13.55362557,14.65259037,10.48072759,7.110041566,7.024275782,3.276261369,2.940230494,3.418359952,4.981594666,7.559373548,10.7521221,12.74175071,13.04590647,13.93548299,13.44703696,13.43579468,14.21987278,16.6536965,18.80533126,14.34570001,10.77908218,7.668759282,2.875470083,2.796719173,3.481104801,5.047595322,7.089781717,9.239215291,10.26179611,10.18026403,10.82131457,10.38286077,9.976878613,9.910430104,10.74360733,11.15421391,7.578720517,4.791749306,6.380897613
180,0.060944793,0.275449241,0.54646667,0.981777797,1.560769462,1.981093941,2.110005874,1.996652192,1.989012115,1.99973727,1.96672884,2.040341439,2.149472791,2.135652111,1.921268425,1.375494556,1.063930396,0.063389221,0.279209051,0.548654742,0.939400655,1.441645646,1.829375982,1.971117497,1.837933099,1.824482105,1.881431586,1.95390148,2.164477142,2.516692059,2.642847765,2.457074863,1.878685811,1.026728325,0.058451589,0.271624519,0.544246412,1.024594556,1.68015639,2.132469483,2.247790291,2.153266566,2.15029414,2.114818443,1.979044836,1.923323361,1.811698091,1.683847379,1.47234891,1.000708523,1.101015464
184,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,26.07037121,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
188,5.556864616,5.845982617,6.017624913,7.605570246,9.882292976,13.53173434,13.8190027,14.25049484,15.01797631,15.74856281,12.4203947,9.144974164,7.472565256,7.35922015,6.583237161,6.429453121,10.22217014,6.12749089,6.428587044,6.52074658,7.702205091,9.588215404,13.29301212,13.63774035,14.02993925,14.42911996,15.34183051,12.64334786,9.870484636,7.865036247,8.046150804,7.242508795,7.262254223,10.35866905,4.958711736,5.235581108,5.490821751,7.504544713,10.18820603,13.77844245,14.00473031,14.47434858,15.60759748,16.14500327,12.20558124,8.448430375,7.100421847,6.72224499,5.985198635,5.773925781,10.08588338
